C1,L1,Rp,Wn,Wn5,Wn6,Wvar,OscillationFrequency,PowerConsumption,OutputPower,PhaseNoise,TuningRange
1.5e-13,4e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,4e-06,3310000000.0,0.00497,17.35,-98.14,239000000.0
1.5e-13,4e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,3e-06,3430000000.0,0.00497,17.46,-100.7,198000000.0
1.5e-13,4e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,3.5e-06,3360000000.0,0.00497,17.4,-101.3,220000000.0
1.5e-13,4e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,4.5e-06,3250000000.0,0.00497,17.31,-101.3,264000000.0
1.5e-13,4e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,5e-06,3200000000.0,0.00497,17.26,-99.34,273000000.0
1.5e-13,4e-09,2000.0,2.8e-06,1.2e-05,4e-06,4e-06,3260000000.0,0.00795,17.86,-94.76,222000000.0
1.5e-13,4e-09,2000.0,2.8e-06,1.2e-05,4e-06,3e-06,3380000000.0,0.00795,17.96,-94.96,195000000.0
1.5e-13,4e-09,2000.0,2.8e-06,1.2e-05,4e-06,3.5e-06,3320000000.0,0.00795,17.91,-95.8,213000000.0
1.5e-13,4e-09,2000.0,2.8e-06,1.2e-05,4e-06,4.5e-06,3200000000.0,0.00795,17.79,-95.14,243000000.0
1.5e-13,4e-09,2000.0,2.8e-06,1.2e-05,4e-06,5e-06,3140000000.0,0.00795,17.75,-95.47,260000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,3.2e-06,4e-06,3480000000.0,0.00681,17.9,-99.32,277000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,3.2e-06,3e-06,3630000000.0,0.00681,18.02,-95.1,226000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,3.2e-06,3.5e-06,3560000000.0,0.00681,17.95,-95.16,252000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,3.2e-06,4.5e-06,3420000000.0,0.00681,17.83,-97.3,294000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,3.2e-06,5e-06,3360000000.0,0.00681,17.78,-97.57,307000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,2.4e-06,4e-06,3520000000.0,0.00524,17.63,-98.42,285000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,2.4e-06,3e-06,3660000000.0,0.00524,17.75,-97.49,244000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,2.4e-06,3.5e-06,3590000000.0,0.00524,17.69,-101.0,268000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,2.4e-06,4.5e-06,3450000000.0,0.00524,17.58,-98.37,312000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,2.4e-06,5e-06,3390000000.0,0.00524,17.53,-102.2,329000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,4e-06,4e-06,3450000000.0,0.00835,18.1,-100.7,274000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,4e-06,3e-06,3600000000.0,0.00835,18.19,-92.42,248000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,4e-06,3.5e-06,3530000000.0,0.00835,18.14,-84.74,166000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,4e-06,4.5e-06,3390000000.0,0.00835,18.05,-97.91,283000000.0
1.5e-13,4e-09,3000.0,2e-06,1.1e-05,4e-06,5e-06,3320000000.0,0.00835,17.99,-91.59,301000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,3.2e-06,4e-06,3490000000.0,0.00635,17.81,-100.0,279000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,3.2e-06,3e-06,3640000000.0,0.00635,17.94,-95.28,229000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,3.2e-06,3.5e-06,3560000000.0,0.00635,17.86,-85.25,251000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,3.2e-06,4.5e-06,3430000000.0,0.00635,17.75,-98.98,295000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,3.2e-06,5e-06,3360000000.0,0.00635,17.71,-99.8,320000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,2.4e-06,4e-06,3520000000.0,0.00488,17.55,-102.2,291000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,2.4e-06,3e-06,3670000000.0,0.00488,17.67,-99.81,250000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,2.4e-06,3.5e-06,3590000000.0,0.00488,17.6,-100.7,268000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,2.4e-06,4.5e-06,3460000000.0,0.00488,17.5,-96.98,301000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,2.4e-06,5e-06,3400000000.0,0.00488,17.44,-96.36,324000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,4e-06,4e-06,3460000000.0,0.00778,17.99,-92.54,278000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,4e-06,3e-06,3610000000.0,0.00778,18.14,-94.7,222000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,4e-06,3.5e-06,3540000000.0,0.00778,18.05,-94.94,255000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,4e-06,4.5e-06,3400000000.0,0.00778,17.95,-94.75,276000000.0
1.5e-13,4e-09,3000.0,2e-06,1.2e-05,4e-06,5e-06,3330000000.0,0.00778,17.91,-97.05,302000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,3.2e-06,4e-06,3770000000.0,0.00656,17.95,-98.25,356000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,3.2e-06,3.5e-06,3860000000.0,0.00656,18.02,-91.37,328000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,3.2e-06,4.5e-06,3690000000.0,0.00656,17.9,-96.34,349000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,3.2e-06,5e-06,3610000000.0,0.00656,17.83,-95.13,375000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,2.4e-06,4e-06,3810000000.0,0.00508,17.69,-100.2,371000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,2.4e-06,3e-06,3990000000.0,0.00508,17.82,-62.94,302000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,2.4e-06,3.5e-06,3900000000.0,0.00508,17.76,-101.1,331000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,2.4e-06,4.5e-06,3730000000.0,0.00508,17.63,-97.15,395000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,2.4e-06,5e-06,3650000000.0,0.00508,17.58,-101.0,395000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,4e-06,4e-06,3740000000.0,0.008,18.15,-95.88,339000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,4e-06,3e-06,3930000000.0,0.008,18.29,-90.91,298000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,4e-06,3.5e-06,3830000000.0,0.008,18.22,-94.18,311000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,4e-06,4.5e-06,3660000000.0,0.008,18.1,-94.81,341000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.1e-05,4e-06,5e-06,3580000000.0,0.008,18.04,-94.7,365000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,3.2e-06,4e-06,3780000000.0,0.00612,17.86,-97.51,353000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,3.2e-06,3e-06,3970000000.0,0.00612,18.0,-82.61,295000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,3.2e-06,3.5e-06,3870000000.0,0.00612,17.93,-97.89,326000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,3.2e-06,4.5e-06,3700000000.0,0.00612,17.82,-96.49,363000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,3.2e-06,5e-06,3620000000.0,0.00612,17.76,-98.88,375000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,2.4e-06,4e-06,3810000000.0,0.00473,17.61,-87.77,353000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,2.4e-06,3e-06,4000000000.0,0.00473,17.75,-98.06,312000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,2.4e-06,3.5e-06,3900000000.0,0.00473,17.67,-98.85,336000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,2.4e-06,4.5e-06,3730000000.0,0.00473,17.55,-85.03,385000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,2.4e-06,5e-06,3650000000.0,0.00473,17.49,-97.12,403000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,4e-06,4e-06,3750000000.0,0.00746,18.08,-91.37,337000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,4e-06,3e-06,3940000000.0,0.00746,18.2,-92.8,305000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,4e-06,3.5e-06,3840000000.0,0.00746,18.15,-67.11,311000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,4e-06,4.5e-06,3670000000.0,0.00746,18.02,-96.28,344000000.0
1.5e-13,4e-09,3000.0,1.2e-06,1.2e-05,4e-06,5e-06,3590000000.0,0.00746,17.96,-90.26,380000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,3.2e-06,4e-06,3620000000.0,0.00671,17.93,-94.25,310000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,3.2e-06,3e-06,3780000000.0,0.00671,18.04,-93.73,262000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,3.2e-06,3.5e-06,3700000000.0,0.00671,17.97,-92.92,283000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,3.2e-06,4.5e-06,3540000000.0,0.00671,17.88,-95.23,321000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,3.2e-06,5e-06,3480000000.0,0.00671,17.8,-91.04,354000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,2.4e-06,4e-06,3650000000.0,0.00517,17.66,-101.7,318000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,2.4e-06,3e-06,3820000000.0,0.00517,17.8,-96.46,265000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,2.4e-06,3.5e-06,3730000000.0,0.00517,17.72,-100.8,302000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,2.4e-06,4.5e-06,3580000000.0,0.00517,17.6,-99.76,351000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,2.4e-06,5e-06,3510000000.0,0.00517,17.56,-105.5,362000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,4e-06,4e-06,3590000000.0,0.0082,18.11,-89.99,301000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,4e-06,3e-06,3750000000.0,0.0082,18.24,-93.29,275000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,4e-06,3.5e-06,3660000000.0,0.0082,18.2,-96.54,273000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,4e-06,4.5e-06,3510000000.0,0.0082,18.05,-94.45,315000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.1e-05,4e-06,5e-06,3440000000.0,0.0082,18.0,-95.18,340000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,3.2e-06,4e-06,3630000000.0,0.00625,17.83,-93.37,313000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,3.2e-06,3e-06,3790000000.0,0.00625,17.96,-95.21,276000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,3.2e-06,3.5e-06,3700000000.0,0.00625,17.89,-93.64,284000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,3.2e-06,4.5e-06,3550000000.0,0.00625,17.77,-95.7,340000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,3.2e-06,5e-06,3480000000.0,0.00625,17.72,-91.86,352000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,2.4e-06,4e-06,3660000000.0,0.00482,17.57,-90.81,322000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,2.4e-06,3e-06,3820000000.0,0.00482,17.72,-101.6,277000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,2.4e-06,3.5e-06,3740000000.0,0.00482,17.65,-93.26,296000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,2.4e-06,4.5e-06,3590000000.0,0.00482,17.52,-93.98,339000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,2.4e-06,5e-06,3520000000.0,0.00482,17.47,-95.53,359000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,4e-06,4e-06,3600000000.0,0.00764,18.04,-93.9,288000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,4e-06,3e-06,3760000000.0,0.00764,18.18,-95.85,255000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,4e-06,3.5e-06,3670000000.0,0.00764,18.09,-90.27,291000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,4e-06,4.5e-06,3520000000.0,0.00764,17.98,-95.55,311000000.0
1.5e-13,4e-09,3000.0,1.6e-06,1.2e-05,4e-06,5e-06,3450000000.0,0.00764,17.92,-94.74,331000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,3.2e-06,4e-06,3370000000.0,0.00688,17.84,-96.52,263000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,3.2e-06,3e-06,3500000000.0,0.00688,17.97,-93.74,210000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,3.2e-06,3.5e-06,3430000000.0,0.00688,17.9,-93.87,244000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,3.2e-06,4.5e-06,3310000000.0,0.00688,17.81,-91.4,269000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,3.2e-06,5e-06,3250000000.0,0.00688,17.76,-98.9,279000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,2.4e-06,4e-06,3400000000.0,0.00529,17.6,-99.29,257000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,2.4e-06,3e-06,3530000000.0,0.00529,17.71,-101.8,225000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,2.4e-06,3.5e-06,3460000000.0,0.00529,17.66,-97.55,238000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,2.4e-06,4.5e-06,3340000000.0,0.00529,17.55,-97.98,274000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,2.4e-06,5e-06,3280000000.0,0.00529,17.51,-99.52,292000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,4e-06,4e-06,3340000000.0,0.00845,18.05,-94.82,246000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,4e-06,3e-06,3480000000.0,0.00845,18.17,-92.98,210000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,4e-06,3.5e-06,3410000000.0,0.00845,18.12,-93.18,227000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,4e-06,4.5e-06,3280000000.0,0.00845,18.0,-77.14,265000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.1e-05,4e-06,5e-06,3220000000.0,0.00845,17.96,-94.95,277000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,3.2e-06,4e-06,3380000000.0,0.00642,17.78,-96.35,247000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,3.2e-06,3e-06,3510000000.0,0.00642,17.89,-95.48,220000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,3.2e-06,3.5e-06,3440000000.0,0.00642,17.84,-96.02,229000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,3.2e-06,4.5e-06,3310000000.0,0.00642,17.73,-96.43,264000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,3.2e-06,5e-06,3260000000.0,0.00642,17.68,-100.1,286000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,2.4e-06,4e-06,3400000000.0,0.00493,17.52,-99.41,262000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,2.4e-06,3e-06,3540000000.0,0.00493,17.64,-95.67,218000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,2.4e-06,3.5e-06,3470000000.0,0.00493,17.58,-100.9,242000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,2.4e-06,4.5e-06,3340000000.0,0.00493,17.47,-101.6,286000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,2.4e-06,5e-06,3290000000.0,0.00493,17.42,-95.11,297000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,4e-06,4e-06,3350000000.0,0.00787,17.98,-97.62,247000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,4e-06,3e-06,3490000000.0,0.00787,18.1,-94.23,206000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,4e-06,3.5e-06,3410000000.0,0.00787,18.03,-102.2,237000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,4e-06,4.5e-06,3290000000.0,0.00787,17.92,-95.95,255000000.0
1.5e-13,4e-09,3000.0,2.4e-06,1.2e-05,4e-06,5e-06,3230000000.0,0.00787,17.88,-94.74,267000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,3.2e-06,4e-06,3260000000.0,0.00694,17.82,-95.92,234000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,3.2e-06,3e-06,3390000000.0,0.00694,17.94,-96.47,189000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,3.2e-06,3.5e-06,3320000000.0,0.00694,17.88,-96.59,216000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,3.2e-06,4.5e-06,3210000000.0,0.00694,17.76,-97.7,250000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,3.2e-06,5e-06,3150000000.0,0.00694,17.72,-78.66,263000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,2.4e-06,4e-06,3290000000.0,0.00533,17.57,-99.23,238000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,2.4e-06,3e-06,3410000000.0,0.00533,17.68,-98.24,200000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,2.4e-06,3.5e-06,3350000000.0,0.00533,17.62,-101.8,220000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,2.4e-06,4.5e-06,3240000000.0,0.00533,17.52,-99.32,255000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,2.4e-06,5e-06,3190000000.0,0.00533,17.47,-102.2,273000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,4e-06,4e-06,3240000000.0,0.00853,18.03,-96.07,230000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,4e-06,3e-06,3360000000.0,0.00853,18.13,-95.73,199000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,4e-06,3.5e-06,3300000000.0,0.00853,18.06,-93.47,216000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,4e-06,4.5e-06,3180000000.0,0.00853,17.98,-101.8,233000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.1e-05,4e-06,5e-06,3130000000.0,0.00853,17.91,-95.45,264000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,3.2e-06,4e-06,3270000000.0,0.00647,17.73,-97.44,234000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,3.2e-06,3e-06,3390000000.0,0.00647,17.86,-97.3,194000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,3.2e-06,3.5e-06,3330000000.0,0.00647,17.79,-96.95,217000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,3.2e-06,4.5e-06,3210000000.0,0.00647,17.68,-97.73,254000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,3.2e-06,5e-06,3160000000.0,0.00647,17.65,-97.26,262000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,2.4e-06,4e-06,3300000000.0,0.00497,17.48,-102.9,244000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,2.4e-06,3e-06,3420000000.0,0.00497,17.6,-99.33,204000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,2.4e-06,3.5e-06,3360000000.0,0.00497,17.54,-99.66,224000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,2.4e-06,4.5e-06,3240000000.0,0.00497,17.43,-100.5,253000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,2.4e-06,5e-06,3190000000.0,0.00497,17.39,-105.2,272000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,4e-06,4e-06,3250000000.0,0.00795,17.93,-96.73,231000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,4e-06,3e-06,3370000000.0,0.00795,18.06,-94.44,188000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,4e-06,3.5e-06,3310000000.0,0.00795,18.0,-94.6,206000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,4e-06,4.5e-06,3190000000.0,0.00795,17.88,-88.87,135000000.0
1.5e-13,4e-09,3000.0,2.8e-06,1.2e-05,4e-06,5e-06,3140000000.0,0.00795,17.84,-95.96,258000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,3.2e-06,4e-06,3480000000.0,0.00681,17.93,-95.64,290000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,3.2e-06,3e-06,3630000000.0,0.00681,18.07,-94.74,229000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,3.2e-06,3.5e-06,3550000000.0,0.00681,17.99,-94.74,267000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,3.2e-06,4.5e-06,3410000000.0,0.00681,17.9,-95.93,286000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,3.2e-06,5e-06,3350000000.0,0.00681,17.84,-100.1,305000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,2.4e-06,4e-06,3510000000.0,0.00524,17.69,-81.61,283000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,2.4e-06,3e-06,3660000000.0,0.00524,17.82,-97.17,242000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,2.4e-06,3.5e-06,3580000000.0,0.00524,17.75,-101.2,270000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,2.4e-06,4.5e-06,3450000000.0,0.00524,17.65,-90.9,308000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,2.4e-06,5e-06,3390000000.0,0.00524,17.59,-97.58,320000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,4e-06,4e-06,3450000000.0,0.00835,18.14,-93.17,264000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,4e-06,3e-06,3600000000.0,0.00835,18.24,-91.0,241000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,4e-06,3.5e-06,3520000000.0,0.00835,18.18,-92.53,264000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,4e-06,4.5e-06,3380000000.0,0.00835,18.07,-94.55,300000000.0
1.5e-13,4e-09,4000.0,2e-06,1.1e-05,4e-06,5e-06,3320000000.0,0.00835,18.03,-93.43,292000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,3.2e-06,4e-06,3490000000.0,0.00635,17.85,-93.94,286000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,3.2e-06,3e-06,3640000000.0,0.00635,17.99,-95.6,231000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,3.2e-06,3.5e-06,3560000000.0,0.00635,17.92,-98.45,258000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,3.2e-06,4.5e-06,3420000000.0,0.00635,17.82,-87.18,292000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,3.2e-06,5e-06,3360000000.0,0.00635,17.75,-95.5,305000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,2.4e-06,4e-06,3520000000.0,0.00488,17.63,-101.0,291000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,2.4e-06,3e-06,3670000000.0,0.00488,17.74,-99.55,240000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,2.4e-06,3.5e-06,3590000000.0,0.00488,17.68,-99.35,266000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,2.4e-06,4.5e-06,3450000000.0,0.00488,17.56,-99.19,310000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,2.4e-06,5e-06,3390000000.0,0.00488,17.52,-98.87,321000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,4e-06,4e-06,3460000000.0,0.00778,18.05,-94.48,272000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,4e-06,3e-06,3610000000.0,0.00778,18.19,-101.7,239000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,4e-06,3.5e-06,3530000000.0,0.00778,18.12,-97.21,257000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,4e-06,4.5e-06,3390000000.0,0.00778,18.0,-95.89,286000000.0
1.5e-13,4e-09,4000.0,2e-06,1.2e-05,4e-06,5e-06,3330000000.0,0.00778,17.94,-92.91,306000000.0
1.5e-13,4e-09,4000.0,1.2e-06,1.1e-05,3.2e-06,4e-06,3770000000.0,0.00656,18.02,-96.65,334000000.0
1.5e-13,4e-09,4000.0,1.2e-06,1.1e-05,3.2e-06,3e-06,3950000000.0,0.00656,18.16,-94.55,287000000.0
1.5e-13,4e-09,4000.0,1.2e-06,1.1e-05,3.2e-06,3.5e-06,3860000000.0,0.00656,18.07,-88.94,320000000.0
1.5e-13,4e-09,4000.0,1.2e-06,1.1e-05,3.2e-06,4.5e-06,3690000000.0,0.00656,17.94,-93.75,363000000.0
1.5e-13,4e-09,4000.0,1.2e-06,1.1e-05,3.2e-06,5e-06,3610000000.0,0.00656,17.9,-85.08,387000000.0
1.5e-13,4e-09,4000.0,1.2e-06,1.1e-05,2.4e-06,4e-06,3810000000.0,0.00508,17.77,-96.65,348000000.0
1.5e-13,4e-09,4000.0,1.2e-06,1.1e-05,2.4e-06,3e-06,3990000000.0,0.00508,17.91,-88.04,309000000.0
1.5e-13,4e-09,4000.0,1.2e-06,1.1e-05,2.4e-06,3.5e-06,3890000000.0,0.00508,17.84,-92.8,335000000.0
1.5e-13,4e-09,4000.0,1.2e-06,1.1e-05,2.4e-06,4.5e-06,3720000000.0,0.00508,17.7,-85.94,374000000.0
1.5e-13,4e-09,4000.0,1.2e-06,1.1e-05,2.4e-06,5e-06,3650000000.0,0.00508,17.65,-102.3,394000000.0
1.5e-13,4e-09,4000.0,1.2e-06,1.1e-05,4e-06,4e-06,3730000000.0,0.008,18.21,-81.4,333000000.0
