VDD,Vgate,Wn,Rd,Bandwidth,PowerConsumption,VoltageGain
1.2,0.65,8e-06,700,279000000.0,0.000499,8.74
1.2,0.65,8e-06,800,250000000.0,0.000486,9.55
1.2,0.65,8e-06,900,227000000.0,0.000473,10.23
1.2,0.65,8e-06,1100,194000000.0,0.00045,11.34
1.2,0.65,8e-06,1200,181000000.0,0.00044,11.8
1.2,0.65,8e-06,1300,171000000.0,0.00043,12.21
1.2,0.65,8e-06,1400,161000000.0,0.000421,12.58
1.2,0.65,8e-06,1500,153000000.0,0.000412,12.91
1.2,0.65,8e-06,1600,146000000.0,0.000403,13.21
1.2,0.65,8e-06,1700,139000000.0,0.000395,13.48
1.2,0.65,8e-06,1800,134000000.0,0.000388,13.73
1.2,0.65,8e-06,1900,129000000.0,0.00038,13.96
1.2,0.65,8e-06,2000,124000000.0,0.000373,14.18
1.2,0.65,8e-06,2100,120000000.0,0.000367,14.38
1.2,0.65,8e-06,2200,116000000.0,0.00036,14.56
1.2,0.65,8e-06,2300,112000000.0,0.000354,14.73
1.2,0.65,8e-06,2400,109000000.0,0.000348,14.89
1.2,0.65,8e-06,2500,106000000.0,0.000343,15.04
1.2,0.65,8e-06,2600,103000000.0,0.000337,15.18
1.2,0.65,8e-06,2700,100000000.0,0.000332,15.31
1.2,0.65,8e-06,2800,97800000.0,0.000327,15.43
1.2,0.65,8e-06,2900,95600000.0,0.000322,15.55
1.2,0.65,8e-06,3000,93500000.0,0.000317,15.66
1.2,0.65,9e-06,1000,214000000.0,0.000504,11.46
1.2,0.65,9e-06,500,377000000.0,0.000584,7.35
1.2,0.65,9e-06,600,323000000.0,0.000566,8.51
1.2,0.65,9e-06,700,285000000.0,0.000548,9.45
1.2,0.65,9e-06,800,256000000.0,0.000532,10.23
1.2,0.65,9e-06,900,233000000.0,0.000518,10.9
1.2,0.65,9e-06,1100,199000000.0,0.000491,11.96
1.2,0.65,9e-06,1200,186000000.0,0.000478,12.4
1.2,0.65,9e-06,1300,175000000.0,0.000467,12.79
1.2,0.65,9e-06,1400,166000000.0,0.000456,13.13
1.2,0.65,9e-06,1500,157000000.0,0.000446,13.45
1.2,0.65,9e-06,1600,150000000.0,0.000436,13.73
1.2,0.65,9e-06,1700,144000000.0,0.000427,13.99
1.2,0.65,9e-06,1800,138000000.0,0.000418,14.23
1.2,0.65,9e-06,1900,133000000.0,0.00041,14.45
1.2,0.65,9e-06,2000,128000000.0,0.000402,14.65
1.2,0.65,9e-06,2100,124000000.0,0.000394,14.83
1.2,0.65,9e-06,2200,120000000.0,0.000387,15.0
1.2,0.65,9e-06,2300,116000000.0,0.00038,15.16
1.2,0.65,9e-06,2400,113000000.0,0.000373,15.31
1.2,0.65,9e-06,2500,110000000.0,0.000367,15.45
1.2,0.65,9e-06,2600,107000000.0,0.000361,15.58
1.2,0.65,9e-06,2700,104000000.0,0.000355,15.69
1.2,0.65,9e-06,2800,101000000.0,0.000349,15.8
1.2,0.65,9e-06,2900,99100000.0,0.000344,15.91
1.2,0.65,9e-06,3000,97000000.0,0.000339,16.0
1.2,0.65,1e-05,1000,219000000.0,0.000544,12.01
1.2,0.65,1e-05,500,383000000.0,0.000638,8.03
1.2,0.65,1e-05,600,329000000.0,0.000616,9.16
1.2,0.65,1e-05,700,290000000.0,0.000595,10.07
1.2,0.65,1e-05,800,261000000.0,0.000577,10.83
1.2,0.65,1e-05,900,238000000.0,0.00056,11.47
1.2,0.65,1e-05,1100,204000000.0,0.000529,12.49
1.2,0.65,1e-05,1200,191000000.0,0.000515,12.91
1.2,0.65,1e-05,1300,180000000.0,0.000502,13.28
1.2,0.65,1e-05,1400,170000000.0,0.000489,13.61
1.2,0.65,1e-05,1500,162000000.0,0.000478,13.91
1.2,0.65,1e-05,1600,154000000.0,0.000467,14.18
1.2,0.65,1e-05,1700,148000000.0,0.000456,14.42
1.2,0.65,1e-05,1800,142000000.0,0.000447,14.65
1.2,0.65,1e-05,1900,137000000.0,0.000437,14.85
1.2,0.65,1e-05,2000,132000000.0,0.000428,15.04
1.2,0.65,1e-05,2100,127000000.0,0.00042,15.21
1.2,0.65,1e-05,2200,123000000.0,0.000412,15.37
1.2,0.65,1e-05,2300,120000000.0,0.000404,15.52
1.2,0.65,1e-05,2400,116000000.0,0.000397,15.66
1.2,0.65,1e-05,2500,113000000.0,0.00039,15.78
1.2,0.65,1e-05,2600,110000000.0,0.000383,15.89
1.2,0.65,1e-05,2700,108000000.0,0.000376,16.0
1.2,0.65,1e-05,2800,105000000.0,0.00037,16.09
1.2,0.65,1e-05,2900,103000000.0,0.000364,16.18
1.2,0.65,1e-05,3000,101000000.0,0.000358,16.25
1.2,0.7,5e-06,1000,201000000.0,0.000484,9.45
1.2,0.7,5e-06,500,362000000.0,0.000545,4.86
1.2,0.7,5e-06,600,309000000.0,0.000531,6.14
1.2,0.7,5e-06,700,271000000.0,0.000518,7.18
1.2,0.7,5e-06,800,242000000.0,0.000506,8.05
1.2,0.7,5e-06,900,220000000.0,0.000495,8.8
1.2,0.7,5e-06,1100,187000000.0,0.000474,10.02
1.2,0.7,5e-06,1200,174000000.0,0.000464,10.52
1.2,0.7,5e-06,1300,164000000.0,0.000455,10.97
1.2,0.7,5e-06,1400,155000000.0,0.000446,11.37
1.2,0.7,5e-06,1500,147000000.0,0.000438,11.74
1.2,0.7,5e-06,1600,140000000.0,0.00043,12.08
1.2,0.7,5e-06,1700,134000000.0,0.000422,12.38
1.2,0.7,5e-06,1800,128000000.0,0.000414,12.66
1.2,0.7,5e-06,1900,123000000.0,0.000407,12.92
1.2,0.7,5e-06,2000,119000000.0,0.0004,13.16
1.2,0.7,5e-06,2100,115000000.0,0.000394,13.38
1.2,0.7,5e-06,2200,111000000.0,0.000388,13.58
1.2,0.7,5e-06,2300,108000000.0,0.000381,13.77
1.2,0.7,5e-06,2400,105000000.0,0.000376,13.94
1.2,0.7,5e-06,2500,102000000.0,0.00037,14.1
1.2,0.7,5e-06,2600,98900000.0,0.000364,14.25
1.2,0.7,5e-06,2700,96600000.0,0.000359,14.39
1.2,0.7,5e-06,2800,94500000.0,0.000354,14.51
1.2,0.7,5e-06,2900,92500000.0,0.000349,14.62
1.2,0.7,5e-06,3000,90600000.0,0.000344,14.72
1.2,0.7,3e-06,1000,186000000.0,0.000318,6.13
1.2,0.7,3e-06,500,345000000.0,0.000344,1.08
1.2,0.7,3e-06,600,292000000.0,0.000339,2.46
1.2,0.7,3e-06,700,254000000.0,0.000333,3.6
1.2,0.7,3e-06,800,226000000.0,0.000328,4.56
1.2,0.7,3e-06,900,204000000.0,0.000323,5.4
1.2,0.7,3e-06,1100,171000000.0,0.000314,6.78
1.2,0.7,3e-06,1200,159000000.0,0.000309,7.36
1.2,0.7,3e-06,1300,149000000.0,0.000305,7.88
1.2,0.7,3e-06,1400,140000000.0,0.000301,8.36
1.2,0.7,3e-06,1500,132000000.0,0.000297,8.79
1.2,0.7,3e-06,1600,125000000.0,0.000293,9.19
1.2,0.7,3e-06,1700,119000000.0,0.000289,9.56
1.2,0.7,3e-06,1800,114000000.0,0.000285,9.9
1.2,0.7,3e-06,1900,109000000.0,0.000282,10.22
1.2,0.7,3e-06,2000,105000000.0,0.000278,10.51
1.2,0.7,3e-06,2100,101000000.0,0.000275,10.79
1.2,0.7,3e-06,2200,97300000.0,0.000272,11.05
1.2,0.7,3e-06,2300,94200000.0,0.000268,11.29
1.2,0.7,3e-06,2400,91200000.0,0.000265,11.52
1.2,0.7,3e-06,2500,88500000.0,0.000262,11.74
1.2,0.7,3e-06,2600,85800000.0,0.000259,11.94
1.2,0.7,3e-06,2700,83400000.0,0.000257,12.13
1.2,0.7,3e-06,2800,81100000.0,0.000254,12.32
1.2,0.7,3e-06,2900,79000000.0,0.000251,12.49
1.2,0.7,3e-06,3000,77100000.0,0.000248,12.66
1.2,0.7,4e-06,1000,194000000.0,0.000405,8.05
1.2,0.7,4e-06,500,354000000.0,0.000447,3.24
1.2,0.7,4e-06,600,301000000.0,0.000438,4.57
1.2,0.7,4e-06,700,263000000.0,0.000429,5.66
1.2,0.7,4e-06,800,234000000.0,0.00042,6.58
1.2,0.7,4e-06,900,212000000.0,0.000412,7.37
1.2,0.7,4e-06,1100,179000000.0,0.000398,8.66
1.2,0.7,4e-06,1200,167000000.0,0.000391,9.2
1.2,0.7,4e-06,1300,156000000.0,0.000384,9.68
1.2,0.7,4e-06,1400,148000000.0,0.000377,10.12
1.2,0.7,4e-06,1500,140000000.0,0.000371,10.52
1.2,0.7,4e-06,1600,133000000.0,0.000365,10.88
1.2,0.7,4e-06,1700,127000000.0,0.00036,11.22
1.2,0.7,4e-06,1800,121000000.0,0.000354,11.52
1.2,0.7,4e-06,1900,116000000.0,0.000349,11.81
1.2,0.7,4e-06,2000,112000000.0,0.000344,12.07
1.2,0.7,4e-06,2100,108000000.0,0.000339,12.32
1.2,0.7,4e-06,2200,104000000.0,0.000334,12.55
1.2,0.7,4e-06,2300,101000000.0,0.000329,12.76
1.2,0.7,4e-06,2400,97900000.0,0.000325,12.97
1.2,0.7,4e-06,2500,95100000.0,0.00032,13.15
1.2,0.7,4e-06,2600,92600000.0,0.000316,13.33
1.2,0.7,4e-06,2700,90200000.0,0.000312,13.5
1.2,0.7,4e-06,2800,87900000.0,0.000308,13.65
1.2,0.7,4e-06,2900,85800000.0,0.000304,13.8
1.2,0.7,4e-06,3000,83800000.0,0.0003,13.94
1.2,0.7,6e-06,1000,209000000.0,0.000557,10.52
1.2,0.7,6e-06,500,370000000.0,0.000637,6.14
1.2,0.7,6e-06,600,317000000.0,0.000619,7.37
1.2,0.7,6e-06,700,279000000.0,0.000602,8.37
1.2,0.7,6e-06,800,250000000.0,0.000586,9.2
1.2,0.7,6e-06,900,227000000.0,0.000571,9.91
1.2,0.7,6e-06,1100,194000000.0,0.000544,11.06
1.2,0.7,6e-06,1200,181000000.0,0.000531,11.53
1.2,0.7,6e-06,1300,171000000.0,0.000519,11.95
1.2,0.7,6e-06,1400,161000000.0,0.000508,12.32
1.2,0.7,6e-06,1500,154000000.0,0.000497,12.66
1.2,0.7,6e-06,1600,147000000.0,0.000487,12.97
1.2,0.7,6e-06,1700,140000000.0,0.000477,13.25
1.2,0.7,6e-06,1800,135000000.0,0.000468,13.5
1.2,0.7,6e-06,1900,130000000.0,0.000459,13.73
1.2,0.7,6e-06,2000,125000000.0,0.000451,13.94
1.2,0.7,6e-06,2100,121000000.0,0.000443,14.13
1.2,0.7,6e-06,2200,117000000.0,0.000435,14.31
1.2,0.7,6e-06,2300,114000000.0,0.000427,14.46
1.2,0.7,6e-06,2400,111000000.0,0.00042,14.6
1.2,0.7,6e-06,2500,109000000.0,0.000413,14.72
1.2,0.7,6e-06,2600,106000000.0,0.000406,14.82
1.2,0.7,6e-06,2700,104000000.0,0.000399,14.91
1.2,0.7,6e-06,2800,102000000.0,0.000393,14.96
1.2,0.7,6e-06,2900,101000000.0,0.000387,14.99
1.2,0.7,6e-06,3000,99400000.0,0.000381,14.98
1.2,0.7,7e-06,1000,216000000.0,0.000625,11.38
1.2,0.7,7e-06,500,378000000.0,0.000726,7.18
1.2,0.7,7e-06,600,325000000.0,0.000702,8.37
1.2,0.7,7e-06,700,286000000.0,0.000681,9.33
1.2,0.7,7e-06,800,257000000.0,0.000661,10.12
1.2,0.7,7e-06,900,234000000.0,0.000642,10.8
1.2,0.7,7e-06,1100,201000000.0,0.000608,11.88
1.2,0.7,7e-06,1200,188000000.0,0.000593,12.32
1.2,0.7,7e-06,1300,177000000.0,0.000578,12.72
1.2,0.7,7e-06,1400,168000000.0,0.000565,13.07
1.2,0.7,7e-06,1500,160000000.0,0.000552,13.38
1.2,0.7,7e-06,1600,153000000.0,0.000539,13.66
1.2,0.7,7e-06,1700,147000000.0,0.000528,13.91
1.2,0.7,7e-06,1800,141000000.0,0.000516,14.14
1.2,0.7,7e-06,1900,136000000.0,0.000506,14.34
1.2,0.7,7e-06,2000,132000000.0,0.000496,14.51
1.2,0.7,7e-06,2100,128000000.0,0.000486,14.67
1.2,0.7,7e-06,2200,124000000.0,0.000476,14.79
1.2,0.7,7e-06,2300,121000000.0,0.000467,14.89
1.2,0.7,7e-06,2400,119000000.0,0.000459,14.96
1.2,0.7,7e-06,2500,117000000.0,0.00045,14.99
1.2,0.7,7e-06,2600,116000000.0,0.000442,14.97
1.2,0.7,7e-06,2700,115000000.0,0.000434,14.88
1.2,0.7,7e-06,2800,116000000.0,0.000426,14.71
1.2,0.7,7e-06,2900,118000000.0,0.000418,14.42
1.2,0.7,7e-06,3000,121000000.0,0.00041,13.99
1.2,0.7,8e-06,1000,223000000.0,0.000688,12.08
1.2,0.7,8e-06,500,386000000.0,0.00081,8.06
1.2,0.7,8e-06,600,332000000.0,0.000782,9.2
1.2,0.7,8e-06,700,293000000.0,0.000755,10.13
1.2,0.7,8e-06,800,264000000.0,0.000731,10.89
1.2,0.7,8e-06,900,241000000.0,0.000709,11.53
1.2,0.7,8e-06,1100,207000000.0,0.000668,12.55
1.2,0.7,8e-06,1200,195000000.0,0.00065,12.97
1.2,0.7,8e-06,1300,184000000.0,0.000633,13.34
1.2,0.7,8e-06,1400,174000000.0,0.000616,13.66
1.2,0.7,8e-06,1500,166000000.0,0.000601,13.94
1.2,0.7,8e-06,1600,159000000.0,0.000587,14.2
1.2,0.7,8e-06,1700,153000000.0,0.000573,14.42
1.2,0.7,8e-06,1800,148000000.0,0.00056,14.6
1.2,0.7,8e-06,1900,143000000.0,0.000547,14.76
1.2,0.7,8e-06,2000,139000000.0,0.000536,14.88
1.2,0.7,8e-06,2100,136000000.0,0.000524,14.96
1.2,0.7,8e-06,2200,133000000.0,0.000513,14.99
1.2,0.7,8e-06,2300,132000000.0,0.000502,14.95
1.2,0.7,8e-06,2400,132000000.0,0.000492,14.82
1.2,0.7,8e-06,2500,133000000.0,0.000482,14.56
1.2,0.7,8e-06,2600,137000000.0,0.000472,14.13
1.2,0.7,8e-06,2700,144000000.0,0.000462,13.48
1.2,0.7,8e-06,2800,155000000.0,0.000451,12.59
1.2,0.7,8e-06,2900,170000000.0,0.000441,11.49
1.2,0.7,8e-06,3000,189000000.0,0.000431,10.26
1.2,0.7,9e-06,1000,229000000.0,0.000746,12.66
1.2,0.7,9e-06,500,393000000.0,0.000891,8.81
1.2,0.7,9e-06,600,339000000.0,0.000857,9.91
1.2,0.7,9e-06,700,300000000.0,0.000826,10.8
1.2,0.7,9e-06,800,271000000.0,0.000797,11.53
1.2,0.7,9e-06,900,248000000.0,0.000771,12.14
1.2,0.7,9e-06,1100,214000000.0,0.000724,13.11
1.2,0.7,9e-06,1200,201000000.0,0.000702,13.5
1.2,0.7,9e-06,1300,190000000.0,0.000683,13.84
1.2,0.7,9e-06,1400,181000000.0,0.000664,14.14
1.2,0.7,9e-06,1500,173000000.0,0.000646,14.39
1.2,0.7,9e-06,1600,166000000.0,0.00063,14.6
1.2,0.7,9e-06,1700,160000000.0,0.000614,14.78
1.2,0.7,9e-06,1800,155000000.0,0.000599,14.91
1.2,0.7,9e-06,1900,151000000.0,0.000585,14.98
1.2,0.7,9e-06,2000,149000000.0,0.000571,14.98
1.2,0.7,9e-06,2100,148000000.0,0.000558,14.88
1.2,0.7,9e-06,2200,149000000.0,0.000545,14.64
1.2,0.7,9e-06,2300,153000000.0,0.000532,14.19
1.2,0.7,9e-06,2400,162000000.0,0.000519,13.47
1.2,0.7,9e-06,2500,176000000.0,0.000506,12.46
1.2,0.7,9e-06,2600,196000000.0,0.000493,11.19
1.2,0.7,9e-06,2700,222000000.0,0.00048,9.78
1.2,0.7,9e-06,2800,250000000.0,0.000467,8.35
1.2,0.7,9e-06,2900,280000000.0,0.000454,6.97
1.2,0.7,9e-06,3000,310000000.0,0.000442,5.72
1.2,0.7,1e-05,1000,236000000.0,0.000801,13.16
1.2,0.7,1e-05,500,400000000.0,0.000969,9.45
1.2,0.7,1e-05,600,346000000.0,0.000929,10.52
1.2,0.7,1e-05,700,307000000.0,0.000893,11.38
1.2,0.7,1e-05,800,277000000.0,0.00086,12.08
1.2,0.7,1e-05,900,254000000.0,0.000829,12.66
1.2,0.7,1e-05,1100,220000000.0,0.000775,13.58
1.2,0.7,1e-05,1200,207000000.0,0.000751,13.94
1.2,0.7,1e-05,1300,196000000.0,0.000729,14.25
1.2,0.7,1e-05,1400,187000000.0,0.000708,14.51
1.2,0.7,1e-05,1500,179000000.0,0.000688,14.72
1.2,0.7,1e-05,1600,173000000.0,0.00067,14.88
1.2,0.7,1e-05,1700,168000000.0,0.000652,14.97
1.2,0.7,1e-05,1800,165000000.0,0.000635,14.98
1.2,0.7,1e-05,1900,164000000.0,0.000618,14.86
1.2,0.7,1e-05,2000,166000000.0,0.000602,14.56
1.2,0.7,1e-05,2100,172000000.0,0.000586,13.98
1.2,0.7,1e-05,2200,186000000.0,0.000571,13.05
1.2,0.7,1e-05,2300,207000000.0,0.000554,11.78
1.2,0.7,1e-05,2400,236000000.0,0.000538,10.25
1.2,0.7,1e-05,2500,270000000.0,0.000522,8.66
1.2,0.7,1e-05,2600,307000000.0,0.000506,7.13
1.2,0.7,1e-05,2700,343000000.0,0.000491,5.72
1.2,0.7,1e-05,2800,379000000.0,0.000476,4.45
1.2,0.7,1e-05,2900,412000000.0,0.000462,3.32
1.2,0.7,1e-05,3000,443000000.0,0.000448,2.3
1.2,0.75,5e-06,1000,209000000.0,0.000671,10.2
1.2,0.75,5e-06,500,370000000.0,0.000767,5.75
1.2,0.75,5e-06,600,316000000.0,0.000745,7.0
1.2,0.75,5e-06,700,278000000.0,0.000725,8.02
1.2,0.75,5e-06,800,250000000.0,0.000706,8.86
1.2,0.75,5e-06,900,227000000.0,0.000688,9.58
1.2,0.75,5e-06,1100,194000000.0,0.000655,10.74
1.2,0.75,5e-06,1200,182000000.0,0.00064,11.22
1.2,0.75,5e-06,1300,172000000.0,0.000625,11.63
1.2,0.75,5e-06,1400,163000000.0,0.000612,12.0
1.2,0.75,5e-06,1500,155000000.0,0.000599,12.32
1.2,0.75,5e-06,1600,149000000.0,0.000586,12.6
1.2,0.75,5e-06,1700,143000000.0,0.000574,12.84
1.2,0.75,5e-06,1800,138000000.0,0.000562,13.03
1.2,0.75,5e-06,1900,134000000.0,0.000551,13.18
1.2,0.75,5e-06,2000,131000000.0,0.00054,13.26
1.2,0.75,5e-06,2100,130000000.0,0.000529,13.25
1.2,0.75,5e-06,2200,129000000.0,0.000519,13.14
1.2,0.75,5e-06,2300,131000000.0,0.000508,12.86
1.2,0.75,5e-06,2400,136000000.0,0.000498,12.36
1.2,0.75,5e-06,2500,144000000.0,0.000487,11.61
1.2,0.75,5e-06,2600,157000000.0,0.000476,10.58
1.2,0.75,5e-06,2700,174000000.0,0.000465,9.34
1.2,0.75,5e-06,2800,194000000.0,0.000453,8.04
1.2,0.75,5e-06,2900,216000000.0,0.000442,6.72
1.2,0.75,5e-06,3000,238000000.0,0.00043,5.47
1.2,0.75,3e-06,1000,190000000.0,0.000447,6.99
1.2,0.75,3e-06,500,350000000.0,0.000489,2.02
1.2,0.75,3e-06,600,297000000.0,0.000479,3.38
1.2,0.75,3e-06,700,259000000.0,0.000471,4.51
1.2,0.75,3e-06,800,230000000.0,0.000462,5.46
1.2,0.75,3e-06,900,208000000.0,0.000454,6.28
1.2,0.75,3e-06,1100,176000000.0,0.000439,7.63
1.2,0.75,3e-06,1200,164000000.0,0.000432,8.19
1.2,0.75,3e-06,1300,153000000.0,0.000425,8.7
1.2,0.75,3e-06,1400,144000000.0,0.000419,9.16
1.2,0.75,3e-06,1500,137000000.0,0.000412,9.58
1.2,0.75,3e-06,1600,130000000.0,0.000406,9.96
1.2,0.75,3e-06,1700,124000000.0,0.0004,10.31
1.2,0.75,3e-06,1800,119000000.0,0.000395,10.63
1.2,0.75,3e-06,1900,114000000.0,0.000389,10.93
1.2,0.75,3e-06,2000,110000000.0,0.000384,11.21
1.2,0.75,3e-06,2100,106000000.0,0.000378,11.47
1.2,0.75,3e-06,2200,102000000.0,0.000373,11.7
1.2,0.75,3e-06,2300,98900000.0,0.000368,11.92
1.2,0.75,3e-06,2400,96000000.0,0.000364,12.13
1.2,0.75,3e-06,2500,93500000.0,0.000359,12.32
1.2,0.75,3e-06,2600,91000000.0,0.000354,12.49
1.2,0.75,3e-06,2700,88800000.0,0.00035,12.65
1.2,0.75,3e-06,2800,86800000.0,0.000346,12.79
1.2,0.75,3e-06,2900,84900000.0,0.000341,12.92
1.2,0.75,3e-06,3000,83200000.0,0.000337,13.03
1.2,0.75,4e-06,1000,200000000.0,0.000565,8.86
1.2,0.75,4e-06,500,360000000.0,0.000632,4.16
1.2,0.75,4e-06,600,307000000.0,0.000617,5.46
1.2,0.75,4e-06,700,269000000.0,0.000603,6.53
1.2,0.75,4e-06,800,240000000.0,0.000589,7.43
1.2,0.75,4e-06,900,218000000.0,0.000577,8.2
1.2,0.75,4e-06,1100,185000000.0,0.000553,9.45
1.2,0.75,4e-06,1200,173000000.0,0.000542,9.96
1.2,0.75,4e-06,1300,162000000.0,0.000531,10.43
1.2,0.75,4e-06,1400,154000000.0,0.000521,10.84
1.2,0.75,4e-06,1500,146000000.0,0.000512,11.21
1.2,0.75,4e-06,1600,139000000.0,0.000502,11.55
1.2,0.75,4e-06,1700,133000000.0,0.000494,11.86
1.2,0.75,4e-06,1800,128000000.0,0.000485,12.13
1.2,0.75,4e-06,1900,123000000.0,0.000477,12.38
1.2,0.75,4e-06,2000,119000000.0,0.000469,12.6
1.2,0.75,4e-06,2100,115000000.0,0.000461,12.79
1.2,0.75,4e-06,2200,112000000.0,0.000453,12.96
1.2,0.75,4e-06,2300,109000000.0,0.000446,13.1
1.2,0.75,4e-06,2400,107000000.0,0.000439,13.2
1.2,0.75,4e-06,2500,105000000.0,0.000432,13.26
1.2,0.75,4e-06,2600,104000000.0,0.000425,13.26
1.2,0.75,4e-06,2700,104000000.0,0.000418,13.2
1.2,0.75,4e-06,2800,104000000.0,0.000412,13.05
1.2,0.75,4e-06,2900,106000000.0,0.000405,12.78
1.2,0.75,4e-06,3000,109000000.0,0.000398,12.37
1.2,0.75,6e-06,1000,218000000.0,0.000768,11.22
1.2,0.75,6e-06,500,379000000.0,0.000894,7.0
1.2,0.75,6e-06,600,326000000.0,0.000865,8.2
1.2,0.75,6e-06,700,287000000.0,0.000839,9.17
1.2,0.75,6e-06,800,259000000.0,0.000813,9.97
1.2,0.75,6e-06,900,236000000.0,0.00079,10.64
1.2,0.75,6e-06,1100,203000000.0,0.000747,11.71
1.2,0.75,6e-06,1200,191000000.0,0.000728,12.13
1.2,0.75,6e-06,1300,181000000.0,0.000709,12.49
1.2,0.75,6e-06,1400,173000000.0,0.000692,12.8
1.2,0.75,6e-06,1500,166000000.0,0.000675,13.03
1.2,0.75,6e-06,1600,160000000.0,0.000659,13.2
1.2,0.75,6e-06,1700,156000000.0,0.000643,13.27
1.2,0.75,6e-06,1800,155000000.0,0.000628,13.2
1.2,0.75,6e-06,1900,156000000.0,0.000613,12.93
1.2,0.75,6e-06,2000,162000000.0,0.000597,12.36
1.2,0.75,6e-06,2100,175000000.0,0.000582,11.41
1.2,0.75,6e-06,2200,196000000.0,0.000566,10.1
1.2,0.75,6e-06,2300,222000000.0,0.000549,8.56
1.2,0.75,6e-06,2400,253000000.0,0.000533,6.96
1.2,0.75,6e-06,2500,286000000.0,0.000517,5.44
1.2,0.75,6e-06,2600,317000000.0,0.000501,4.09
1.2,0.75,6e-06,2700,346000000.0,0.000485,2.86
1.2,0.75,6e-06,2800,373000000.0,0.000471,1.76
1.2,0.75,6e-06,2900,398000000.0,0.000457,0.78
1.2,0.75,7e-06,1000,227000000.0,0.000857,12.0
1.2,0.75,7e-06,500,388000000.0,0.00102,8.02
1.2,0.75,7e-06,600,335000000.0,0.000978,9.17
1.2,0.75,7e-06,700,296000000.0,0.000944,10.09
1.2,0.75,7e-06,800,268000000.0,0.000913,10.84
1.2,0.75,7e-06,900,245000000.0,0.000884,11.47
1.2,0.75,7e-06,1100,213000000.0,0.000831,12.44
1.2,0.75,7e-06,1200,201000000.0,0.000807,12.8
1.2,0.75,7e-06,1300,192000000.0,0.000784,13.07
1.2,0.75,7e-06,1400,185000000.0,0.000762,13.23
1.2,0.75,7e-06,1500,181000000.0,0.000741,13.25
1.2,0.75,7e-06,1600,181000000.0,0.000721,13.04
1.2,0.75,7e-06,1700,188000000.0,0.0007,12.48
1.2,0.75,7e-06,1800,204000000.0,0.000679,11.4
1.2,0.75,7e-06,1900,233000000.0,0.000657,9.85
1.2,0.75,7e-06,2000,271000000.0,0.000634,8.01
1.2,0.75,7e-06,2100,314000000.0,0.000612,6.19
1.2,0.75,7e-06,2200,357000000.0,0.00059,4.52
1.2,0.75,7e-06,2300,398000000.0,0.000569,3.05
1.2,0.75,7e-06,2400,435000000.0,0.000549,1.76
1.2,0.75,7e-06,2500,469000000.0,0.00053,0.62
1.2,0.75,8e-06,1000,237000000.0,0.000938,12.6
1.2,0.75,8e-06,500,397000000.0,0.00113,8.87
1.2,0.75,8e-06,600,344000000.0,0.00109,9.97
1.2,0.75,8e-06,700,305000000.0,0.00104,10.84
1.2,0.75,8e-06,800,276000000.0,0.00101,11.55
1.2,0.75,8e-06,900,254000000.0,0.000971,12.14
1.2,0.75,8e-06,1100,223000000.0,0.000907,12.96
1.2,0.75,8e-06,1200,213000000.0,0.000878,13.2
1.2,0.75,8e-06,1300,207000000.0,0.000851,13.26
1.2,0.75,8e-06,1400,207000000.0,0.000824,13.04
1.2,0.75,8e-06,1500,216000000.0,0.000797,12.35
1.2,0.75,8e-06,1600,241000000.0,0.000769,11.0
1.2,0.75,8e-06,1700,283000000.0,0.00074,9.07
1.2,0.75,8e-06,1800,338000000.0,0.00071,6.93
1.2,0.75,8e-06,1900,394000000.0,0.000682,4.97
1.2,0.75,8e-06,2000,448000000.0,0.000654,3.24
1.2,0.75,8e-06,2100,497000000.0,0.000628,1.75
1.2,0.75,8e-06,2200,541000000.0,0.000603,0.46
1.2,0.75,9e-06,1000,247000000.0,0.00101,13.03
1.2,0.75,9e-06,500,406000000.0,0.00124,9.59
1.2,0.75,9e-06,600,353000000.0,0.00119,10.64
1.2,0.75,9e-06,700,314000000.0,0.00114,11.47
1.2,0.75,9e-06,800,285000000.0,0.00109,12.14
1.2,0.75,9e-06,900,264000000.0,0.00105,12.65
1.2,0.75,9e-06,1100,236000000.0,0.000977,13.25
1.2,0.75,9e-06,1200,231000000.0,0.000942,13.2
1.2,0.75,9e-06,1300,237000000.0,0.000908,12.68
1.2,0.75,9e-06,1400,262000000.0,0.000873,11.4
1.2,0.75,9e-06,1500,312000000.0,0.000836,9.33
1.2,0.75,9e-06,1600,379000000.0,0.000799,6.95
1.2,0.75,9e-06,1700,450000000.0,0.000763,4.74
1.2,0.75,9e-06,1800,517000000.0,0.000728,2.84
1.2,0.75,9e-06,1900,577000000.0,0.000696,1.24
1.2,0.75,1e-05,1000,261000000.0,0.00108,13.25
1.2,0.75,1e-05,500,415000000.0,0.00134,10.21
1.2,0.75,1e-05,600,361000000.0,0.00128,11.22
1.2,0.75,1e-05,700,323000000.0,0.00122,12.0
1.2,0.75,1e-05,800,295000000.0,0.00117,12.6
1.2,0.75,1e-05,900,274000000.0,0.00113,13.04
1.2,0.75,1e-05,1100,256000000.0,0.00104,13.13
1.2,0.75,1e-05,1200,269000000.0,0.000996,12.35
1.2,0.75,1e-05,1300,312000000.0,0.000952,10.55
1.2,0.75,1e-05,1400,386000000.0,0.000906,7.99
1.2,0.75,1e-05,1500,473000000.0,0.000861,5.44
1.2,0.75,1e-05,1600,558000000.0,0.000817,3.23
1.2,0.75,1e-05,1700,634000000.0,0.000777,1.39
