Wbias,Rd,Wn1,Wn2,Bandwidth,PowerConsumption,VoltageGain
4.5e-06,800,6e-06,8e-06,199000000.0,0.000736,8.14
4.5e-06,800,6e-06,9e-06,198000000.0,0.000737,8.21
4.5e-06,800,6e-06,1e-05,198000000.0,0.000739,8.26
4.5e-06,800,6e-06,1.1e-05,198000000.0,0.000741,8.3
4.5e-06,800,6e-06,1.2e-05,197000000.0,0.000742,8.34
4.5e-06,800,7e-06,5e-06,201000000.0,0.00077,8.51
4.5e-06,800,7e-06,6e-06,200000000.0,0.000774,8.72
4.5e-06,800,7e-06,7e-06,199000000.0,0.000778,8.86
4.5e-06,800,7e-06,8e-06,199000000.0,0.000781,8.95
4.5e-06,800,7e-06,9e-06,199000000.0,0.000784,9.02
4.5e-06,800,7e-06,1e-05,198000000.0,0.000785,9.08
4.5e-06,800,7e-06,1.1e-05,198000000.0,0.000786,9.12
4.5e-06,800,7e-06,1.2e-05,198000000.0,0.000788,9.16
4.5e-06,800,8e-06,5e-06,201000000.0,0.000808,9.11
4.5e-06,800,8e-06,6e-06,200000000.0,0.000813,9.35
4.5e-06,800,8e-06,7e-06,200000000.0,0.000816,9.51
4.5e-06,800,8e-06,8e-06,199000000.0,0.00082,9.61
4.5e-06,800,8e-06,9e-06,199000000.0,0.000822,9.69
4.5e-06,800,8e-06,1e-05,199000000.0,0.000824,9.75
4.5e-06,800,8e-06,1.1e-05,198000000.0,0.000825,9.8
4.5e-06,800,8e-06,1.2e-05,198000000.0,0.000827,9.84
4.5e-06,800,9e-06,5e-06,202000000.0,0.00084,9.6
4.5e-06,800,9e-06,6e-06,201000000.0,0.000846,9.88
4.5e-06,800,9e-06,7e-06,200000000.0,0.00085,10.05
4.5e-06,800,9e-06,8e-06,200000000.0,0.000853,10.17
4.5e-06,800,9e-06,9e-06,199000000.0,0.000856,10.25
4.5e-06,800,9e-06,1e-05,199000000.0,0.000857,10.32
4.5e-06,800,9e-06,1.1e-05,198000000.0,0.000859,10.37
4.5e-06,800,9e-06,1.2e-05,198000000.0,0.00086,10.41
4.5e-06,800,1e-05,5e-06,202000000.0,0.000869,10.01
4.5e-06,800,1e-05,6e-06,201000000.0,0.000875,10.32
4.5e-06,800,1e-05,7e-06,201000000.0,0.000879,10.51
4.5e-06,800,1e-05,8e-06,200000000.0,0.000882,10.64
4.5e-06,800,1e-05,9e-06,200000000.0,0.000885,10.73
4.5e-06,800,1e-05,1e-05,199000000.0,0.000887,10.8
4.5e-06,800,1e-05,1.1e-05,199000000.0,0.000888,10.86
4.5e-06,800,1e-05,1.2e-05,198000000.0,0.00089,10.9
4.5e-06,800,1.1e-05,5e-06,203000000.0,0.000895,10.35
4.5e-06,800,1.1e-05,6e-06,202000000.0,0.000901,10.7
4.5e-06,800,1.1e-05,7e-06,201000000.0,0.000905,10.91
4.5e-06,800,1.1e-05,8e-06,200000000.0,0.000908,11.05
4.5e-06,800,1.1e-05,9e-06,200000000.0,0.000911,11.15
4.5e-06,800,1.1e-05,1e-05,199000000.0,0.000913,11.22
4.5e-06,800,1.1e-05,1.1e-05,199000000.0,0.000915,11.28
4.5e-06,800,1.1e-05,1.2e-05,199000000.0,0.000916,11.33
4.5e-06,800,1.2e-05,5e-06,203000000.0,0.000917,10.63
4.5e-06,800,1.2e-05,6e-06,202000000.0,0.000924,11.03
4.5e-06,800,1.2e-05,7e-06,201000000.0,0.000928,11.25
4.5e-06,800,1.2e-05,8e-06,201000000.0,0.000931,11.4
4.5e-06,800,1.2e-05,9e-06,200000000.0,0.000934,11.51
4.5e-06,800,1.2e-05,1e-05,200000000.0,0.000937,11.59
4.5e-06,800,1.2e-05,1.1e-05,199000000.0,0.000939,11.65
4.5e-06,800,1.2e-05,1.2e-05,199000000.0,0.00094,11.7
4.5e-06,800,1.3e-05,5e-06,204000000.0,0.000938,10.87
4.5e-06,800,1.3e-05,6e-06,202000000.0,0.000945,11.31
4.5e-06,800,1.3e-05,7e-06,201000000.0,0.000949,11.56
4.5e-06,800,1.3e-05,8e-06,201000000.0,0.000953,11.72
4.5e-06,800,1.3e-05,9e-06,200000000.0,0.000955,11.83
4.5e-06,800,1.3e-05,1e-05,200000000.0,0.000958,11.92
4.5e-06,800,1.3e-05,1.1e-05,199000000.0,0.00096,11.98
4.5e-06,800,1.3e-05,1.2e-05,199000000.0,0.000961,12.03
4.5e-06,800,1.4e-05,5e-06,204000000.0,0.000957,11.08
4.5e-06,800,1.4e-05,6e-06,203000000.0,0.000964,11.55
4.5e-06,800,1.4e-05,7e-06,202000000.0,0.000968,11.82
4.5e-06,800,1.4e-05,8e-06,201000000.0,0.000972,12.0
4.5e-06,800,1.4e-05,9e-06,200000000.0,0.000975,12.12
4.5e-06,800,1.4e-05,1e-05,200000000.0,0.000977,12.21
4.5e-06,800,1.4e-05,1.1e-05,200000000.0,0.000979,12.28
4.5e-06,800,1.4e-05,1.2e-05,199000000.0,0.00098,12.33
4.5e-06,800,1.5e-05,5e-06,205000000.0,0.000974,11.24
4.5e-06,800,1.5e-05,6e-06,203000000.0,0.000981,11.77
4.5e-06,800,1.5e-05,7e-06,202000000.0,0.000986,12.06
4.5e-06,800,1.5e-05,8e-06,201000000.0,0.000989,12.25
4.5e-06,800,1.5e-05,9e-06,201000000.0,0.000992,12.37
4.5e-06,800,1.5e-05,1e-05,200000000.0,0.000995,12.47
4.5e-06,800,1.5e-05,1.1e-05,200000000.0,0.000997,12.54
4.5e-06,800,1.5e-05,1.2e-05,199000000.0,0.000998,12.6
4.5e-06,800,1.6e-05,5e-06,205000000.0,0.00099,11.39
4.5e-06,800,1.6e-05,6e-06,204000000.0,0.000997,11.96
4.5e-06,800,1.6e-05,7e-06,202000000.0,0.001,12.27
4.5e-06,800,1.6e-05,8e-06,202000000.0,0.00101,12.47
4.5e-06,800,1.6e-05,9e-06,201000000.0,0.00101,12.61
4.5e-06,800,1.6e-05,1e-05,200000000.0,0.00101,12.71
4.5e-06,800,1.6e-05,1.1e-05,200000000.0,0.00101,12.78
4.5e-06,800,1.6e-05,1.2e-05,199000000.0,0.00102,12.85
4.5e-06,800,1.7e-05,5e-06,206000000.0,0.001,11.5
4.5e-06,800,1.7e-05,6e-06,204000000.0,0.00101,12.12
4.5e-06,800,1.7e-05,7e-06,203000000.0,0.00102,12.46
4.5e-06,800,1.7e-05,8e-06,202000000.0,0.00102,12.67
4.5e-06,800,1.7e-05,9e-06,201000000.0,0.00102,12.82
4.5e-06,800,1.7e-05,1e-05,201000000.0,0.00103,12.92
4.5e-06,800,1.7e-05,1.1e-05,200000000.0,0.00103,13.0
4.5e-06,800,1.7e-05,1.2e-05,200000000.0,0.00103,13.07
4.5e-06,900,6e-06,5e-06,175000000.0,0.000725,8.74
4.5e-06,900,6e-06,6e-06,175000000.0,0.000729,8.93
4.5e-06,900,6e-06,7e-06,174000000.0,0.000732,9.05
4.5e-06,900,6e-06,8e-06,174000000.0,0.000735,9.14
4.5e-06,900,6e-06,9e-06,173000000.0,0.000737,9.21
4.5e-06,900,6e-06,1e-05,173000000.0,0.000739,9.26
4.5e-06,900,6e-06,1.1e-05,173000000.0,0.00074,9.3
4.5e-06,900,6e-06,1.2e-05,173000000.0,0.000742,9.34
4.5e-06,900,7e-06,5e-06,175000000.0,0.000769,9.49
4.5e-06,900,7e-06,6e-06,175000000.0,0.000774,9.71
4.5e-06,900,7e-06,7e-06,174000000.0,0.000777,9.85
4.5e-06,900,7e-06,8e-06,174000000.0,0.00078,9.94
4.5e-06,900,7e-06,9e-06,174000000.0,0.000783,10.02
4.5e-06,900,7e-06,1e-05,173000000.0,0.000784,10.07
4.5e-06,900,7e-06,1.1e-05,173000000.0,0.000786,10.12
4.5e-06,900,7e-06,1.2e-05,173000000.0,0.000787,10.16
4.5e-06,900,8e-06,5e-06,176000000.0,0.000807,10.08
4.5e-06,900,8e-06,6e-06,175000000.0,0.000812,10.33
4.5e-06,900,8e-06,7e-06,175000000.0,0.000816,10.49
4.5e-06,900,8e-06,8e-06,174000000.0,0.000819,10.6
4.5e-06,900,8e-06,9e-06,174000000.0,0.000821,10.68
4.5e-06,900,8e-06,1e-05,174000000.0,0.000823,10.74
4.5e-06,900,8e-06,1.1e-05,173000000.0,0.000825,10.79
4.5e-06,900,8e-06,1.2e-05,173000000.0,0.000826,10.84
4.5e-06,900,9e-06,5e-06,176000000.0,0.00084,10.56
4.5e-06,900,9e-06,6e-06,176000000.0,0.000845,10.85
4.5e-06,900,9e-06,7e-06,175000000.0,0.000849,11.03
4.5e-06,900,9e-06,8e-06,175000000.0,0.000852,11.15
4.5e-06,900,9e-06,9e-06,174000000.0,0.000855,11.24
4.5e-06,900,9e-06,1e-05,174000000.0,0.000857,11.31
4.5e-06,900,9e-06,1.1e-05,174000000.0,0.000858,11.36
4.5e-06,900,9e-06,1.2e-05,173000000.0,0.00086,11.41
4.5e-06,900,1e-05,5e-06,177000000.0,0.000868,10.96
4.5e-06,900,1e-05,6e-06,176000000.0,0.000874,11.29
4.5e-06,900,1e-05,7e-06,175000000.0,0.000878,11.49
4.5e-06,900,1e-05,8e-06,175000000.0,0.000881,11.62
4.5e-06,900,1e-05,9e-06,175000000.0,0.000884,11.72
4.5e-06,900,1e-05,1e-05,174000000.0,0.000886,11.79
4.5e-06,900,1e-05,1.1e-05,174000000.0,0.000888,11.85
4.5e-06,900,1e-05,1.2e-05,174000000.0,0.000889,11.89
4.5e-06,900,1.1e-05,5e-06,177000000.0,0.000894,11.29
4.5e-06,900,1.1e-05,6e-06,176000000.0,0.0009,11.66
4.5e-06,900,1.1e-05,7e-06,176000000.0,0.000904,11.88
4.5e-06,900,1.1e-05,8e-06,175000000.0,0.000907,12.02
4.5e-06,900,1.1e-05,9e-06,175000000.0,0.00091,12.13
4.5e-06,900,1.1e-05,1e-05,174000000.0,0.000913,12.21
4.5e-06,900,1.1e-05,1.1e-05,174000000.0,0.000915,12.27
4.5e-06,900,1.1e-05,1.2e-05,174000000.0,0.000916,12.32
4.5e-06,900,1.2e-05,5e-06,178000000.0,0.000916,11.57
4.5e-06,900,1.2e-05,6e-06,177000000.0,0.000923,11.98
4.5e-06,900,1.2e-05,7e-06,176000000.0,0.000927,12.22
4.5e-06,900,1.2e-05,8e-06,175000000.0,0.000931,12.38
4.5e-06,900,1.2e-05,9e-06,175000000.0,0.000933,12.49
4.5e-06,900,1.2e-05,1e-05,175000000.0,0.000936,12.57
4.5e-06,900,1.2e-05,1.1e-05,174000000.0,0.000938,12.64
4.5e-06,900,1.2e-05,1.2e-05,174000000.0,0.000939,12.69
4.5e-06,900,1.3e-05,5e-06,178000000.0,0.000937,11.8
4.5e-06,900,1.3e-05,6e-06,177000000.0,0.000944,12.26
4.5e-06,900,1.3e-05,7e-06,176000000.0,0.000948,12.52
4.5e-06,900,1.3e-05,8e-06,176000000.0,0.000952,12.69
4.5e-06,900,1.3e-05,9e-06,175000000.0,0.000955,12.81
4.5e-06,900,1.3e-05,1e-05,175000000.0,0.000957,12.9
4.5e-06,900,1.3e-05,1.1e-05,174000000.0,0.000959,12.96
4.5e-06,900,1.3e-05,1.2e-05,174000000.0,0.00096,13.02
4.5e-06,900,1.4e-05,5e-06,178000000.0,0.000956,11.99
4.5e-06,900,1.4e-05,6e-06,177000000.0,0.000963,12.5
4.5e-06,900,1.4e-05,7e-06,176000000.0,0.000967,12.78
4.5e-06,900,1.4e-05,8e-06,176000000.0,0.000971,12.96
4.5e-06,900,1.4e-05,9e-06,175000000.0,0.000974,13.09
4.5e-06,900,1.4e-05,1e-05,175000000.0,0.000976,13.18
4.5e-06,900,1.4e-05,1.1e-05,175000000.0,0.000978,13.26
4.5e-06,900,1.4e-05,1.2e-05,174000000.0,0.00098,13.31
4.5e-06,900,1.5e-05,5e-06,179000000.0,0.000973,12.15
4.5e-06,900,1.5e-05,6e-06,178000000.0,0.00098,12.7
4.5e-06,900,1.5e-05,7e-06,177000000.0,0.000985,13.01
4.5e-06,900,1.5e-05,8e-06,176000000.0,0.000988,13.21
4.5e-06,900,1.5e-05,9e-06,176000000.0,0.000991,13.34
4.5e-06,900,1.5e-05,1e-05,175000000.0,0.000994,13.44
4.5e-06,900,1.5e-05,1.1e-05,175000000.0,0.000996,13.52
4.5e-06,900,1.5e-05,1.2e-05,174000000.0,0.000998,13.58
4.5e-06,900,1.6e-05,5e-06,179000000.0,0.000988,12.27
4.5e-06,900,1.6e-05,6e-06,178000000.0,0.000996,12.89
4.5e-06,900,1.6e-05,7e-06,177000000.0,0.001,13.22
4.5e-06,900,1.6e-05,8e-06,176000000.0,0.00101,13.43
4.5e-06,900,1.6e-05,9e-06,176000000.0,0.00101,13.57
4.5e-06,900,1.6e-05,1e-05,175000000.0,0.00101,13.68
4.5e-06,900,1.6e-05,1.1e-05,175000000.0,0.00101,13.76
4.5e-06,900,1.6e-05,1.2e-05,175000000.0,0.00101,13.82
4.5e-06,900,1.7e-05,5e-06,180000000.0,0.001,12.38
4.5e-06,900,1.7e-05,6e-06,178000000.0,0.00101,13.04
4.5e-06,900,1.7e-05,7e-06,177000000.0,0.00102,13.4
4.5e-06,900,1.7e-05,8e-06,177000000.0,0.00102,13.63
4.5e-06,900,1.7e-05,9e-06,176000000.0,0.00102,13.78
4.5e-06,900,1.7e-05,1e-05,176000000.0,0.00103,13.89
4.5e-06,900,1.7e-05,1.1e-05,175000000.0,0.00103,13.97
4.5e-06,900,1.7e-05,1.2e-05,175000000.0,0.00103,14.04
4.5e-06,1000,6e-06,5e-06,157000000.0,0.000724,9.62
4.5e-06,1000,6e-06,6e-06,156000000.0,0.000728,9.82
4.5e-06,1000,6e-06,7e-06,156000000.0,0.000732,9.94
4.5e-06,1000,6e-06,8e-06,156000000.0,0.000735,10.03
4.5e-06,1000,6e-06,9e-06,155000000.0,0.000736,10.1
4.5e-06,1000,6e-06,1e-05,155000000.0,0.000738,10.15
4.5e-06,1000,6e-06,1.1e-05,155000000.0,0.00074,10.19
4.5e-06,1000,6e-06,1.2e-05,155000000.0,0.000741,10.23
4.5e-06,1000,7e-06,5e-06,157000000.0,0.000768,10.35
4.5e-06,1000,7e-06,6e-06,157000000.0,0.000773,10.58
4.5e-06,1000,7e-06,7e-06,156000000.0,0.000777,10.73
4.5e-06,1000,7e-06,8e-06,156000000.0,0.00078,10.83
4.5e-06,1000,7e-06,9e-06,156000000.0,0.000782,10.9
4.5e-06,1000,7e-06,1e-05,155000000.0,0.000784,10.96
4.5e-06,1000,7e-06,1.1e-05,155000000.0,0.000785,11.01
4.5e-06,1000,7e-06,1.2e-05,155000000.0,0.000787,11.05
4.5e-06,1000,8e-06,5e-06,158000000.0,0.000806,10.94
4.5e-06,1000,8e-06,6e-06,157000000.0,0.000811,11.21
4.5e-06,1000,8e-06,7e-06,157000000.0,0.000815,11.37
4.5e-06,1000,8e-06,8e-06,156000000.0,0.000818,11.48
4.5e-06,1000,8e-06,9e-06,156000000.0,0.000821,11.56
4.5e-06,1000,8e-06,1e-05,156000000.0,0.000823,11.63
4.5e-06,1000,8e-06,1.1e-05,155000000.0,0.000824,11.68
4.5e-06,1000,8e-06,1.2e-05,155000000.0,0.000826,11.72
4.5e-06,1000,9e-06,5e-06,158000000.0,0.000839,11.41
4.5e-06,1000,9e-06,6e-06,157000000.0,0.000844,11.72
4.5e-06,1000,9e-06,7e-06,157000000.0,0.000848,11.9
4.5e-06,1000,9e-06,8e-06,157000000.0,0.000851,12.03
4.5e-06,1000,9e-06,9e-06,156000000.0,0.000854,12.12
4.5e-06,1000,9e-06,1e-05,156000000.0,0.000856,12.19
4.5e-06,1000,9e-06,1.1e-05,156000000.0,0.000858,12.24
4.5e-06,1000,9e-06,1.2e-05,155000000.0,0.000859,12.29
4.5e-06,1000,1e-05,5e-06,158000000.0,0.000867,11.8
4.5e-06,1000,1e-05,6e-06,158000000.0,0.000873,12.15
4.5e-06,1000,1e-05,7e-06,157000000.0,0.000877,12.36
4.5e-06,1000,1e-05,8e-06,157000000.0,0.000881,12.49
4.5e-06,1000,1e-05,9e-06,156000000.0,0.000883,12.59
4.5e-06,1000,1e-05,1e-05,156000000.0,0.000886,12.67
4.5e-06,1000,1e-05,1.1e-05,156000000.0,0.000887,12.73
4.5e-06,1000,1e-05,1.2e-05,156000000.0,0.000889,12.78
4.5e-06,1000,1.1e-05,5e-06,159000000.0,0.000893,12.12
4.5e-06,1000,1.1e-05,6e-06,158000000.0,0.000899,12.52
4.5e-06,1000,1.1e-05,7e-06,157000000.0,0.000903,12.74
4.5e-06,1000,1.1e-05,8e-06,157000000.0,0.000907,12.89
4.5e-06,1000,1.1e-05,9e-06,157000000.0,0.000909,13.0
4.5e-06,1000,1.1e-05,1e-05,156000000.0,0.000912,13.08
4.5e-06,1000,1.1e-05,1.1e-05,156000000.0,0.000914,13.15
4.5e-06,1000,1.1e-05,1.2e-05,156000000.0,0.000915,13.2
4.5e-06,1000,1.2e-05,5e-06,159000000.0,0.000915,12.39
4.5e-06,1000,1.2e-05,6e-06,158000000.0,0.000922,12.83
4.5e-06,1000,1.2e-05,7e-06,158000000.0,0.000926,13.08
4.5e-06,1000,1.2e-05,8e-06,157000000.0,0.00093,13.24
4.5e-06,1000,1.2e-05,9e-06,157000000.0,0.000933,13.36
4.5e-06,1000,1.2e-05,1e-05,157000000.0,0.000935,13.44
4.5e-06,1000,1.2e-05,1.1e-05,156000000.0,0.000937,13.51
4.5e-06,1000,1.2e-05,1.2e-05,156000000.0,0.000938,13.57
4.5e-06,1000,1.3e-05,5e-06,160000000.0,0.000936,12.61
4.5e-06,1000,1.3e-05,6e-06,159000000.0,0.000943,13.1
4.5e-06,1000,1.3e-05,7e-06,158000000.0,0.000947,13.37
4.5e-06,1000,1.3e-05,8e-06,157000000.0,0.000951,13.55
4.5e-06,1000,1.3e-05,9e-06,157000000.0,0.000954,13.67
4.5e-06,1000,1.3e-05,1e-05,157000000.0,0.000956,13.77
4.5e-06,1000,1.3e-05,1.1e-05,156000000.0,0.000958,13.84
4.5e-06,1000,1.3e-05,1.2e-05,156000000.0,0.00096,13.89
4.5e-06,1000,1.4e-05,5e-06,160000000.0,0.000954,12.79
4.5e-06,1000,1.4e-05,6e-06,159000000.0,0.000962,13.33
4.5e-06,1000,1.4e-05,7e-06,158000000.0,0.000966,13.63
4.5e-06,1000,1.4e-05,8e-06,158000000.0,0.00097,13.82
4.5e-06,1000,1.4e-05,9e-06,157000000.0,0.000973,13.95
4.5e-06,1000,1.4e-05,1e-05,157000000.0,0.000975,14.05
4.5e-06,1000,1.4e-05,1.1e-05,157000000.0,0.000978,14.13
4.5e-06,1000,1.4e-05,1.2e-05,156000000.0,0.00098,14.19
4.5e-06,1000,1.5e-05,5e-06,161000000.0,0.000971,12.93
4.5e-06,1000,1.5e-05,6e-06,159000000.0,0.000979,13.53
4.5e-06,1000,1.5e-05,7e-06,158000000.0,0.000984,13.86
4.5e-06,1000,1.5e-05,8e-06,158000000.0,0.000988,14.06
4.5e-06,1000,1.5e-05,9e-06,157000000.0,0.000991,14.2
4.5e-06,1000,1.5e-05,1e-05,157000000.0,0.000993,14.31
4.5e-06,1000,1.5e-05,1.1e-05,157000000.0,0.000995,14.39
4.5e-06,1000,1.5e-05,1.2e-05,156000000.0,0.000997,14.45
4.5e-06,1000,1.6e-05,5e-06,161000000.0,0.000987,13.05
4.5e-06,1000,1.6e-05,6e-06,160000000.0,0.000995,13.7
4.5e-06,1000,1.6e-05,7e-06,159000000.0,0.001,14.06
4.5e-06,1000,1.6e-05,8e-06,158000000.0,0.001,14.28
4.5e-06,1000,1.6e-05,9e-06,158000000.0,0.00101,14.43
4.5e-06,1000,1.6e-05,1e-05,157000000.0,0.00101,14.54
4.5e-06,1000,1.6e-05,1.1e-05,157000000.0,0.00101,14.62
4.5e-06,1000,1.6e-05,1.2e-05,157000000.0,0.00101,14.69
4.5e-06,1000,1.7e-05,5e-06,162000000.0,0.001,13.14
4.5e-06,1000,1.7e-05,6e-06,160000000.0,0.00101,13.85
4.5e-06,1000,1.7e-05,7e-06,159000000.0,0.00102,14.23
4.5e-06,1000,1.7e-05,8e-06,158000000.0,0.00102,14.47
4.5e-06,1000,1.7e-05,9e-06,158000000.0,0.00102,14.63
4.5e-06,1000,1.7e-05,1e-05,157000000.0,0.00102,14.75
4.5e-06,1000,1.7e-05,1.1e-05,157000000.0,0.00103,14.84
4.5e-06,1000,1.7e-05,1.2e-05,157000000.0,0.00103,14.91
4.5e-06,1100,6e-06,5e-06,143000000.0,0.000723,10.41
4.5e-06,1100,6e-06,6e-06,143000000.0,0.000728,10.61
4.5e-06,1100,6e-06,7e-06,142000000.0,0.000731,10.74
4.5e-06,1100,6e-06,8e-06,142000000.0,0.000734,10.83
4.5e-06,1100,6e-06,9e-06,142000000.0,0.000737,10.9
4.5e-06,1100,6e-06,1e-05,142000000.0,0.000738,10.95
4.5e-06,1100,6e-06,1.1e-05,141000000.0,0.000739,11.0
4.5e-06,1100,6e-06,1.2e-05,141000000.0,0.000741,11.03
4.5e-06,1100,7e-06,5e-06,143000000.0,0.000768,11.14
4.5e-06,1100,7e-06,6e-06,143000000.0,0.000773,11.37
4.5e-06,1100,7e-06,7e-06,143000000.0,0.000776,11.52
4.5e-06,1100,7e-06,8e-06,142000000.0,0.000779,11.62
4.5e-06,1100,7e-06,9e-06,142000000.0,0.000782,11.7
4.5e-06,1100,7e-06,1e-05,142000000.0,0.000783,11.76
4.5e-06,1100,7e-06,1.1e-05,142000000.0,0.000785,11.81
4.5e-06,1100,7e-06,1.2e-05,142000000.0,0.000786,11.85
4.5e-06,1100,8e-06,5e-06,144000000.0,0.000805,11.71
4.5e-06,1100,8e-06,6e-06,143000000.0,0.000811,11.99
4.5e-06,1100,8e-06,7e-06,143000000.0,0.000814,12.16
4.5e-06,1100,8e-06,8e-06,143000000.0,0.000817,12.27
4.5e-06,1100,8e-06,9e-06,142000000.0,0.00082,12.36
4.5e-06,1100,8e-06,1e-05,142000000.0,0.000822,12.43
4.5e-06,1100,8e-06,1.1e-05,142000000.0,0.000823,12.48
4.5e-06,1100,8e-06,1.2e-05,142000000.0,0.000825,12.52
4.5e-06,1100,9e-06,5e-06,144000000.0,0.000838,12.18
4.5e-06,1100,9e-06,6e-06,144000000.0,0.000843,12.5
4.5e-06,1100,9e-06,7e-06,143000000.0,0.000848,12.69
4.5e-06,1100,9e-06,8e-06,143000000.0,0.000851,12.82
4.5e-06,1100,9e-06,9e-06,143000000.0,0.000853,12.91
4.5e-06,1100,9e-06,1e-05,142000000.0,0.000856,12.98
4.5e-06,1100,9e-06,1.1e-05,142000000.0,0.000857,13.04
4.5e-06,1100,9e-06,1.2e-05,142000000.0,0.000859,13.09
4.5e-06,1100,1e-05,5e-06,145000000.0,0.000866,12.56
4.5e-06,1100,1e-05,6e-06,144000000.0,0.000872,12.92
4.5e-06,1100,1e-05,7e-06,144000000.0,0.000877,13.14
4.5e-06,1100,1e-05,8e-06,143000000.0,0.00088,13.28
4.5e-06,1100,1e-05,9e-06,143000000.0,0.000883,13.38
4.5e-06,1100,1e-05,1e-05,143000000.0,0.000885,13.46
4.5e-06,1100,1e-05,1.1e-05,142000000.0,0.000887,13.52
4.5e-06,1100,1e-05,1.2e-05,142000000.0,0.000888,13.57
4.5e-06,1100,1.1e-05,5e-06,145000000.0,0.000892,12.86
4.5e-06,1100,1.1e-05,6e-06,144000000.0,0.000898,13.28
4.5e-06,1100,1.1e-05,7e-06,144000000.0,0.000902,13.52
4.5e-06,1100,1.1e-05,8e-06,143000000.0,0.000906,13.67
4.5e-06,1100,1.1e-05,9e-06,143000000.0,0.000909,13.79
4.5e-06,1100,1.1e-05,1e-05,143000000.0,0.000911,13.87
4.5e-06,1100,1.1e-05,1.1e-05,143000000.0,0.000913,13.94
4.5e-06,1100,1.1e-05,1.2e-05,142000000.0,0.000914,13.99
4.5e-06,1100,1.2e-05,5e-06,145000000.0,0.000914,13.12
4.5e-06,1100,1.2e-05,6e-06,145000000.0,0.000921,13.58
4.5e-06,1100,1.2e-05,7e-06,144000000.0,0.000926,13.85
4.5e-06,1100,1.2e-05,8e-06,144000000.0,0.000929,14.02
4.5e-06,1100,1.2e-05,9e-06,143000000.0,0.000932,14.14
4.5e-06,1100,1.2e-05,1e-05,143000000.0,0.000934,14.23
4.5e-06,1100,1.2e-05,1.1e-05,143000000.0,0.000936,14.3
4.5e-06,1100,1.2e-05,1.2e-05,142000000.0,0.000938,14.36
4.5e-06,1100,1.3e-05,5e-06,146000000.0,0.000935,13.32
4.5e-06,1100,1.3e-05,6e-06,145000000.0,0.000942,13.84
4.5e-06,1100,1.3e-05,7e-06,144000000.0,0.000946,14.13
4.5e-06,1100,1.3e-05,8e-06,144000000.0,0.00095,14.32
4.5e-06,1100,1.3e-05,9e-06,143000000.0,0.000953,14.45
4.5e-06,1100,1.3e-05,1e-05,143000000.0,0.000955,14.55
4.5e-06,1100,1.3e-05,1.1e-05,143000000.0,0.000957,14.62
4.5e-06,1100,1.3e-05,1.2e-05,143000000.0,0.000959,14.68
4.5e-06,1100,1.4e-05,5e-06,146000000.0,0.000953,13.49
4.5e-06,1100,1.4e-05,6e-06,145000000.0,0.00096,14.06
4.5e-06,1100,1.4e-05,7e-06,145000000.0,0.000965,14.39
4.5e-06,1100,1.4e-05,8e-06,144000000.0,0.000969,14.59
4.5e-06,1100,1.4e-05,9e-06,144000000.0,0.000972,14.73
4.5e-06,1100,1.4e-05,1e-05,143000000.0,0.000975,14.83
4.5e-06,1100,1.4e-05,1.1e-05,143000000.0,0.000977,14.91
4.5e-06,1100,1.4e-05,1.2e-05,143000000.0,0.000979,14.97
4.5e-06,1100,1.5e-05,5e-06,147000000.0,0.00097,13.62
4.5e-06,1100,1.5e-05,6e-06,146000000.0,0.000978,14.26
4.5e-06,1100,1.5e-05,7e-06,145000000.0,0.000983,14.61
4.5e-06,1100,1.5e-05,8e-06,144000000.0,0.000987,14.83
4.5e-06,1100,1.5e-05,9e-06,144000000.0,0.00099,14.97
4.5e-06,1100,1.5e-05,1e-05,143000000.0,0.000992,15.08
4.5e-06,1100,1.5e-05,1.1e-05,143000000.0,0.000994,15.17
4.5e-06,1100,1.5e-05,1.2e-05,143000000.0,0.000996,15.23
4.5e-06,1100,1.6e-05,5e-06,147000000.0,0.000986,13.72
4.5e-06,1100,1.6e-05,6e-06,146000000.0,0.000994,14.42
4.5e-06,1100,1.6e-05,7e-06,145000000.0,0.000999,14.8
4.5e-06,1100,1.6e-05,8e-06,144000000.0,0.001,15.04
4.5e-06,1100,1.6e-05,9e-06,144000000.0,0.00101,15.2
4.5e-06,1100,1.6e-05,1e-05,144000000.0,0.00101,15.31
4.5e-06,1100,1.6e-05,1.1e-05,143000000.0,0.00101,15.4
4.5e-06,1100,1.6e-05,1.2e-05,143000000.0,0.00101,15.47
4.5e-06,1100,1.7e-05,5e-06,148000000.0,0.001,13.79
4.5e-06,1100,1.7e-05,6e-06,146000000.0,0.00101,14.56
4.5e-06,1100,1.7e-05,7e-06,145000000.0,0.00101,14.97
4.5e-06,1100,1.7e-05,8e-06,145000000.0,0.00102,15.23
4.5e-06,1100,1.7e-05,9e-06,144000000.0,0.00102,15.4
4.5e-06,1100,1.7e-05,1e-05,144000000.0,0.00102,15.52
4.5e-06,1100,1.7e-05,1.1e-05,143000000.0,0.00103,15.61
4.5e-06,1100,1.7e-05,1.2e-05,143000000.0,0.00103,15.68
4.5e-06,1200,6e-06,5e-06,132000000.0,0.000723,11.13
4.5e-06,1200,6e-06,6e-06,132000000.0,0.000727,11.33
4.5e-06,1200,6e-06,7e-06,132000000.0,0.000731,11.46
4.5e-06,1200,6e-06,8e-06,132000000.0,0.000733,11.56
4.5e-06,1200,6e-06,9e-06,131000000.0,0.000736,11.63
